loan_id,sector,pd_annual,lgd,ead,rwa,loan_amount
LN_000376,Healthcare,0.02001,0.3798,2009177.0,1321321.0,2009177.0
LN_000377,Healthcare,0.00898,0.2622,2672064.0,1287013.0,2672064.0
LN_000378,Healthcare,0.00319,0.3151,1636856.0,879686.0,1636856.0
LN_000379,Healthcare,0.0092,0.2332,3418876.0,1794529.0,3418876.0
LN_000380,Healthcare,0.00573,0.5529,1460043.0,1082530.0,1460043.0
LN_000381,Healthcare ,0.01825,0.2399,2008118.0,1144753.0,2008118.0
LN_000382,Healthcare,0.00414,0.4202,473541.0,280887.0,473541.0
LN_000383,Healthcare,0.00228,0.3177,2087191.0,1195574.0,2087191.0
LN_000384,Healthcare,n/a,0.4104,853944.0,506362.0,853944.0
LN_000385,Healthcare,0.59%,0.2741,1275539.0,670614.0,1275539.0
LN_000386,Healthcare,0.00568,0.2226,1821150.0,1073987.0,1821150.0
LN_000387,Healthcare,0.0024,0.2783,2420865.0,1427045.0,2420865.0
LN_000388,Healthcare,0.00867,0.3789,385383.0,246445.0,385383.0
LN_000389,Healthcare,0.01616,0.244,418835.0,248033.0,418835.0
LN_000390,Healthcare,0.00269,n.a.,1478713.0,908139.0,1478713.0
LN_000391,Healthcare,0.01257,0.277,3214054.0,1939031.0,3214054.0
LN_000392,Healthcare,0.00527,0.1708,2867351.0,1365154.0,2867351.0
LN_000393,Healthcare,0.02266,0.3468,4883820.0,3347123.0,4883820.0
LN_000394,Healthcare,0.00871,0.2309,7346497.0,3680743.0,7346497.0
LN_000395,Healthcare,0.00637,0.2285,3285703.0,1678745.0,3285703.0
LN_000396,Healthcare,0.01217,0.3502,1960667.0,1184361.0,1960667.0
LN_000397,Healthcare,0.00911,0.3777,712974.0,446140.0,712974.0
LN_000398,Healthcare,0.00521,0.3887,776530.0,515562.0,776530.0
LN_000399,Healthcare,0.00998,0.5782,1253546.0,932128.0,1253546.0
LN_000400,Healthcare,0.00542,0.3604,2613352.0,1295367.0,2613352.0
LN_000401,Healthcare,0.00286,0.1956,2493987.0,1057357.0,2493987.0
LN_000402,Healthcare,0.01933,0.5691,2008506.0,1401090.0,2008506.0
LN_000403,Healthcare,0.00588,0.1692,1716736.0,749098.0,1716736.0
LN_000404,Healthcare,0.00516,0.592,3757085.0,2750611.0,3757085.0
LN_000405,Healthcare,0.00829,0.2881,2463245.0,1418457.0,2463245.0
LN_000406,Healthcare,0.00321,0.3511,2693911.0,1427930.0,2693911.0
LN_000407,Healthcare,0.00356,0.2062,2722592.0,1349508.0,2722592.0
LN_000408,HEALTHCARE,0.00545,0.3153,1158185.0,597574.0,1158185.0
LN_000409,Healthcare,0.0054,0.2211,713416.0,307300.0,713416.0
LN_000410,Healthcare,0.00726,0.3363,3268316.0,1653576.0,3268316.0
LN_000411,Healthcare,0.01227,0.6001,3033978.0,2149295.0,3033978.0
LN_000412,Healthcare,0.00552,0.1934,1604996.0,895565.0,1604996.0
LN_000413,Healthcare,0.00896,0.5521,1319702.0,842039.0,1319702.0
LN_000414,Healthcare,0.00946,0.5829,19522570.0,15363604.0,19522570.0
LN_000415,Healthcare,0.00407,0.53,936073.0,683103.0,936073.0
LN_000416,Healthcare,0.00785,0.3501,1608984.0,930203.0,1608984.0
LN_000417,Healthcare,0.00437,0.4062,2608190.0,1551156.0,2608190.0
LN_000418,Healthcare,0.01192,0.2215,630600.0,321780.0,630600.0
LN_000419,Healthcare,0.00879,0.2363,2248769.0,1189640.0,2248769.0
LN_000420,Healthcare,0.00706,0.3255,12072092.0,7264121.0,12072092.0
LN_000421,Healthcare,0.00358,0.5791,5088664.0,3500735.0,5088664.0
LN_000422,Healthcare ,0.00742,0.526,3763493.0,2751328.0,3763493.0
LN_000423,Healthcare,0.00477,0.2605,3616747.0,2092684.0,3616747.0
LN_000424,Healthcare,0.00996,0.3039,2236946.0,1323273.0,2236946.0
LN_000425,Healthcare,0.00659,0.2605,5215005.0,2850679.0,5215005.0
LN_000426,Healthcare,0.00466,0.2083,1711355.0,833309.0,1711355.0
ln_000427,Healthcare,0.01112,0.319,1310411.0,795242.0,1310411.0
LN_000428,Healthcare,0.01004,0.2958,2214861.0,1140174.0,2214861.0
LN_000429,Healthcare,0.0052,0.6138,4947309.0,3643626.0,4947309.0
LN_000430,Healthcare,0.01251,0.0643,2783120.0,1302874.0,2783120.0
LN_000431,Healthcare,0.00603,0.2036,"3,926,255",1776842.0,3926255.0
LN_000432,Healthcare,0.006,0.295,264220.0,172540.0,264220.0
LN_000433,HEALTHCARE,0.00745,0.396,6594293.0,3701951.0,6594293.0
LN_000434,Healthcare,0.0048,0.5983,20774970.0,13752148.0,20774970.0
LN_000435,Healthcare,0.00561,0.4807,7599263.0,5010827.0,7599263.0
LN_000436,Healthcare,0.00646,0.3737,"1,455,759",720667.0,1455759.0
LN_000437,Healthcare,0.01505,0.6248,856162.0,635095.0,856162.0
LN_000438,Healthcare,0.01482,0.2113,2639558.0,1257485.0,2639558.0
LN_000439,Healthcare,N/A,0.4511,745404.0,435423.0,745404.0
LN_000440,Healthcare,0.01566,0.4541,4132236.0,2828447.0,4132236.0
LN_000441,Healthcare,0.00685,0.5785,1182625.0,854559.0,1182625.0
LN_000442,Healthcare,0.00847,0.3607,5226861.0,3405875.0,5226861.0
LN_000443,Healthcare,0.01089,0.4499,7809050.0,5468850.0,7809050.0
LN_000444,Healthcare,0.0081,0.3984,262080.0,176684.0,262080.0
LN_000445,Healthcare,0.02342,0.3925,2680291.0,1964798.0,2680291.0
LN_000446,Healthcare,0.00791,0.3871,994879.0,581315.0,994879.0
LN_000447,Healthcare,0.00385,0.545,488394.0,354474.0,488394.0
LN_000448,Healthcare,0.01345,0.3183,1078751.0,624269.0,1078751.0
LN_000449,Healthcare ,0.0057,0.309,1606750.0,836765.0,1606750.0
LN_000450,Healthcare,0.00601,0.2827,5622826.0,3459234.0,5622826.0
LN_000451,Healthcare,0.00157,0.474,436809.0,286861.0,436809.0
LN_000452,Healthcare,0.01155,0.2402,5719948.0,3200923.0,5719948.0
LN_000453,Healthcare,0.01054,0.2827,15047473.0,9081681.0,15047473.0
LN_000454,Healthcare,0.01044,0.3158,3634924.0,2280836.0,3634924.0
LN_000455,Healthcare,0.01142,0.1329,3452465.0,1452949.0,3452465.0
LN_000456,Healthcare,0.0163,0.4483,1973334.0,1355605.0,1973334.0
LN_000457,Healthcare,0.00684,0.2251,617613.0,279926.0,617613.0
LN_000458,Healthcare,0.01119,0.203,3414307.0,1816786.0,3414307.0
LN_000459,Healthcare,0.00483,0.2778,2936372.0,1454882.0,2936372.0
LN_000460,Healthcare,0.00587,0.3103,4156777.0,2581120.0,4156777.0
LN_000461,Healthcare,0.01187,0.337,26101363.0,16436437.0,26101363.0
LN_000462,Healthcare,0.00851,0.3279,4140962.0,2228419.0,4140962.0
LN_000463,Healthcare,0.00359,0.369,3061359.0,1747532.0,3061359.0
LN_000464,Healthcare,0.00839,0.2678,9536042.0,4618753.0,9536042.0
LN_000465,Healthcare,0.00639,0.2055,520967.0,260796.0,520967.0
LN_000466,Healthcare,0.00465,0.5878,637912.0,462969.0,637912.0
LN_000467,Healthcare,0.0087,0.3962,1374295.0,866450.0,1374295.0
LN_000468,Healthcare,0.00572,0.3751,1038958.0,510597.0,1038958.0
LN_000469,Healthcare,0.00319,0.1297,4003146.0,1685221.0,4003146.0
LN_000470,Healthcare,0.00402,0.3147,1456019.0,829618.0,1456019.0
LN_000471,Healthcare,0.01695,0.3319,11393933.0,7368772.0,11393933.0
LN_000472,Healthcare,0.00328,0.2194,9148543.0,4990283.0,9148543.0
LN_000473,Healthcare,0.00782,0.2346,4319839.0,1982650.0,4319839.0
LN_000474,Healthcare,0.0095,0.178,1359552.0,718122.0,1359552.0
LN_000475,Healthcare,0.00964,0.1275,3706536.0,1640581.0,3706536.0
LN_000476,Healthcare,0.00379,0.4514,4500581.0,2826093.0,4500581.0
LN_000477,Healthcare,0.00596,0.3998,688373.0,428915.0,688373.0
LN_000478,Healthcare,0.00751,,"2,834,674",1557277.0,2834674.0
LN_000479,Healthcare,0.01044,0.45,4052204.0,2546782.0,4052204.0
LN_000480,Healthcare,0.00507,0.2299,2483356.0,1274642.0,2483356.0
LN_000481,Healthcare,0.00391,0.6048,"9,623,974",6206452.0,9623974.0
LN_000482,Healthcare,0.01156,0.2104,6734949.0,3109454.0,6734949.0
LN_000483,Healthcare,0.01216,0.3801,875960.0,575448.0,875960.0
LN_000484,Healthcare,0.00842,0.3508,2265124.0,1331715.0,2265124.0
LN_000485,Healthcare,0.00516,0.346,867293.0,422833.0,867293.0
LN_000486,Healthcare,0.00858,0.3405,3570491.0,1940160.0,3570491.0
LN_000487,Healthcare,0.00739,0.3555,840296.0,494060.0,840296.0
LN_000488,Healthcare,0.01064,0.3444,5035226.0,3414527.0,5035226.0
LN_000489,Healthcare,0.00375,0.2346,2948487.0,1624155.0,2948487.0
LN_000490,Healthcare,0.00742,0.1916,5280294.0,2835091.0,5280294.0
LN_000491,Healthcare,0.00646,0.534,1729898.0,1021290.0,1729898.0
LN_000492,Healthcare,0.00402,0.2084,466197.0,224237.0,466197.0
LN_000493,Healthcare,0.0078,0.4283,11692906.0,7639066.0,11692906.0
LN_000494,Healthcare,0.00712,0.4696,1683001.0,1123913.0,1683001.0
LN_000495,Healthcare,0.0057,0.5338,7923533.0,5512429.0,7923533.0
LN_000496,Healthcare,0.00853,0.3309,3075076.0,1748652.0,3075076.0
LN_000497,Healthcare,0.34%,0.4311,3923796.0,2718104.0,3923796.0
LN_000498,Healthcare,0.00681,0.2049,12464646.0,7160620.0,12464646.0
LN_000499,Healthcare,0.00869,0.2454,2810556.0,1488063.0,2810556.0
LN_000500,Healthcare,0.00807,0.3152,8112276.0,4217297.0,8112276.0
LN_000501,Healthcare,0.01199,0.4106,453310.0,338843.0,453310.0
LN_000502,Healthcare,0.00384,0.2805,4779077.0,2374036.0,4779077.0
LN_000503,Healthcare,0.00329,0.3574,1570290.0,978660.0,1570290.0
LN_000504,Healthcare,0.00789,0.2526,1749062.0,1099733.0,1749062.0
LN_000505,Healthcare,0.00879,0.5564,2017509.0,1328943.0,2017509.0
LN_000506,Healthcare,0.0202,0.3299,2828296.0,1878737.0,2828296.0
LN_000507,Healthcare,0.00953,0.1504,10488796.0,4925350.0,10488796.0
LN_000508,Healthcare,0.00452,0.5357,313309.0,217615.0,313309.0
LN_000509,Healthcare,0.01047,0.3397,2090049.0,1280714.0,2090049.0
LN_000510,Healthcare,0.00459,0.3148,976930.0,630110.0,976930.0
LN_000511,Healthcare,0.00333,0.4393,6417067.0,4095221.0,6417067.0
LN_000512,Healthcare,0.0258,0.5894,1310037.0,1081565.0,1310037.0
LN_000513,Healthcare,0.00824,0.5346,3157932.0,2358423.0,3157932.0
LN_000514,Healthcare,0.01001,0.4825,1343991.0,885528.0,1343991.0
LN_000515,Healthcare,0.00928,0.6716,3900894.0,2940843.0,3900894.0
LN_000516,Healthcare,0.01732,0.7262,5517642.0,5309799.0,5517642.0
LN_000517,Healthcare,0.00807,0.322,1344130.0,714428.0,1344130.0
LN_000518,Healthcare,0.01287,0.2009,2100599.0,1071963.0,2100599.0
LN_000519,Healthcare,0.00419,0.2613,483254.0,250392.0,483254.0
LN_000520,Healthcare,0.00349,0.3498,2714335.0,1377685.0,2714335.0
LN_000521,Healthcare,0.01428,0.2809,4708715.0,2268908.0,4708715.0
LN_000522,Healthcare,0.01463,0.2223,1147680.0,699962.0,1147680.0
LN_000523,Healthcare,0.00904,0.2583,6131932.0,3091154.0,6131932.0
LN_000524,Healthcare,0.00784,0.3457,251538.0,140144.0,251538.0
LN_000525,Healthcare,0.00761,0.5444,314055.0,211512.0,314055.0
LN_000526,healthcare,0.00496,0.4489,499027.0,286780.0,499027.0
LN_000527,Healthcare,0.01511,0.1147,1231647.0,550672.0,1231647.0
LN_000528,Healthcare,0.00973,0.2325,2037586.0,1103052.0,2037586.0
LN_000529,Healthcare,0.00901,0.4431,1848330.0,1413456.0,1848330.0
LN_000530,Healthcare,None,0.2107,1870218.0,1029476.0,1870218.0
LN_000531,Healthcare,0.01182,0.504,4123586.0,3020577.0,4123586.0
LN_000532,Healthcare,0.00901,0.2735,1247358.0,594120.0,1247358.0
LN_000533,Healthcare,0.01016,0.3677,565283.0,344284.0,565283.0
LN_000534,Healthcare,0.0039,0.5592,576581.0,356828.0,576581.0
LN_000535,Healthcare,0.00903,0.2702,16540505.0,9733717.0,16540505.0
LN_000536,Healthcare,0.0209,0.4419,190335.0,134012.0,190335.0
LN_000537,Healthcare,0.0054,0.3588,1676685.0,970286.0,1676685.0
LN_000538,Health Care,0.00656,0.5082,8593913.0,5684814.0,8593913.0
LN_000539,Healthcare,0.01093,0.1871,3243045.0,1577304.0,3243045.0
LN_000540,Healthcare,0.0113,0.2979,872486.0,438544.0,872486.0
LN_000541,Healthcare,0.00957,0.1724,2004377.0,1058817.0,2004377.0
LN_000542,Healthcare,0.00312,n.a.,4744879.0,2803636.0,4744879.0
LN_000543,Healthcare,0.009,0.341,6694565.0,3545173.0,6694565.0
LN_000544,Healthcare,0.00387,0.5866,813675.0,551690.0,813675.0
LN_000545,Healthcare,-,0.3978,"4,278,512",2388904.0,4278512.0
LN_000546,Healthcare,missing,0.4111,2574480.0,1651519.0,2574480.0
LN_000547,Healthcare,0.00604,0.3546,6034856.0,3794891.0,6034856.0
LN_000548,Healthcare,0.01049,0.2892,8033036.0,4671220.0,8033036.0
LN_000549,Healthcare,None,0.4583,1418843.0,1151615.0,1418843.0
LN_000550,Healthcare,0.01032,0.4349,469332.0,304773.0,469332.0
LN_000551,Healthcare,0.01005,0.3304,2971253.0,1877764.0,2971253.0
LN_000552,Healthcare,0.00447,0.38,11819712.0,5798491.0,11819712.0
LN_000553,Healthcare,0.00508,0.2421,3969854.0,2100212.0,3969854.0
LN_000554,Healthcare,0.00411,0.3445,2517610.0,1295469.0,2517610.0
LN_000555,Healthcare,0.00536,0.3525,22069415.0,11288096.0,22069415.0
LN_000556,Healthcare,0.00406,0.1703,706891.0,328924.0,706891.0
LN_000557,Healthcare,0.00503,0.2534,4933938.0,2453396.0,4933938.0
LN_000558,Healthcare,0.00631,0.5712,1130556.0,823277.0,-1130556.0
LN_000559,Healthcare ,0.00424,0.445,2101774.0,1413057.0,2101774.0
LN_000560,Healthcare,0.00344,0.3853,2187569.0,1013612.0,2187569.0
LN_000561,Healthcare,0.00354,0.4115,9095537.0,5375728.0,9095537.0
LN_000562,Healthcare,-,0.4749,784376.0,595245.0,784376.0
LN_000563,Healthcare,0.00721,0.3439,1171236.0,729512.0,1171236.0
LN_000564,Healthcare,0.01169,0.1918,406649.0,241953.0,406649.0
LN_000565,Healthcare,0.0118,0.1425,3255502.0,1632075.0,3255502.0
LN_000566,Healthcare,0.0059,0.4271,1264802.0,690109.0,1264802.0
LN_000567,Healthcare,0.00979,0.4031,3049917.0,1742123.0,3049917.0
LN_000568,Healthcare,0.00341,0.1935,683780.0,348404.0,683780.0
LN_000569,Healthcare,0.02192,0.689,1396213.0,1264244.0,1396213.0
LN_000570,Healthcare,0.01273,0.3329,5652377.0,3221428.0,5652377.0
LN_000571,Healthcare,0.00629,0.1941,1680057.0,803231.0,1680057.0
LN_000572,Healthcare,0.00391,0.3068,3738881.0,2065072.0,3738881.0
LN_000573,Healthcare,0.00846,0.2744,3392183.0,1564590.0,3392183.0
LN_000574,Healthcare,0.00275,0.1995,1404912.0,640328.0,1404912.0
LN_000575,Healthcare,0.00474,0.2619,420379.0,252408.0,420379.0
LN_000576,Healthcare,0.01018,0.5024,5357767.0,4252745.0,5357767.0
LN_000577,Healthcare,0.00727,0.351,2372287.0,1371920.0,2372287.0
LN_000578,healthcare,0.00548,0.0878,5346420.0,2778958.0,5346420.0
LN_000579,Healthcare,0.01126,0.3787,267258.0,159465.0,267258.0
LN_000580,Healthcare,0.00416,0.1876,382333.0,166204.0,382333.0
LN_000581,Healthcare,0.00807,0.1606,234669.0,87276.0,234669.0
LN_000582,Healthcare,0.00546,0.4435,832193.0,558887.0,832193.0
LN_000583,Healthcare,0.00458,0.5543,5669478.0,3745992.0,5669478.0
LN_000584,Healthcare,0.00883,0.2209,3522388.0,2248991.0,3522388.0
LN_000585,Healthcare,0.00426,0.462,1932845.0,1243433.0,1932845.0
LN_000586,Healthcare,0.01812,0.1752,2280483.0,1280701.0,2280483.0
LN_000587,Healthcare,0.00523,0.5652,4279925.0,2563655.0,4279925.0
LN_000588,Healthcare,0.01893,0.4407,1478454.0,1150322.0,1478454.0
LN_000589,Healthcare,NULL,0.3342,2971944.0,1596056.0,2971944.0
LN_000590,Healthcare,0.00948,0.3575,2300443.0,1363022.0,2300443.0
LN_000591,Healthcare,0.00384,0.3659,224496.0,103511.0,224496.0
LN_000592,Healthcare,0.00358,0.2645,1361134.0,762779.0,1361134.0
LN_000593,Healthcare,0.00758,not available,7782701.0,4612002.0,7782701.0
LN_000594,Healthcare,0.00982,0.1987,1346201.0,652977.0,1346201.0
LN_000595,healthcare,0.0037,0.6283,1733353.0,1247194.0,1733353.0
LN_000596,Healthcare,0.01265,0.3724,1090113.0,705834.0,1090113.0
LN_000597,Healthcare,0.0047,0.5893,1231847.0,920929.0,1231847.0
LN_000598,Healthcare,0.00747,0.2218,6154351.0,3195233.0,6154351.0
LN_000599,Healthcare,0.00846,0.454,1529684.0,1122473.0,1529684.0
LN_000600,Healthcare,0.00942,0.3281,719786.0,411725.0,719786.0
LN_000601,Healthcare,0.00285,0.3599,89080.0,47383.0,89080.0
LN_000602,Healthcare,0.01572,0.7604,1127997.0,943463.0,1127997.0
LN_000603,Healthcare,0.00927,0.3601,279803.0,132613.0,279803.0
LN_000604,Healthcare,0.00566,0.3,322839.0,163292.0,322839.0
LN_000605,Healthcare,0.00419,0.3243,4429671.0,2662512.0,4429671.0
LN_000606,Healthcare,0.003,0.199,4062598.0,1982199.0,4062598.0
LN_000607,Healthcare,0.00354,0.3029,294032.0,145290.0,294032.0
LN_000608,Healthcare,0.00919,0.2138,4686222.0,2518546.0,4686222.0
LN_000609,Healthcare,0.0059,0.6988,3166116.0,2108749.0,3166116.0
LN_000610,Healthcare,0.00398,0.3472,913546.0,500460.0,913546.0
LN_000611,Healthcare,0.00538,0.316,4168383.0,2415967.0,4168383.0
LN_000612,Healthcare,0.0153,0.2271,393177.0,235461.0,393177.0
LN_000613,Healthcare,0.00593,0.121,599726.0,246308.0,599726.0
LN_000614,Healthcare,unknown,0.295,474003.0,278008.0,474003.0
LN_000615,Healthcare,0.01375,0.5032,658128.0,526527.0,658128.0
LN_000616,Healthcare,0.00882,0.4173,4815481.0,2929552.0,4815481.0
LN_000617,Healthcare,0.00716,0.4032,527038.0,342077.0,527038.0
LN_000618,Healthcare,0.00517,0.1095,632452.0,228096.0,632452.0
LN_000619,Healthcare,0.00322,0.4692,772170.0,406615.0,772170.0
LN_000620,Healthcare ,0.39%,0.3921,2431749.0,1500308.0,2431749.0
LN_000621,Healthcare,0.00551,0.3078,1423976.0,785770.0,1423976.0
LN_000622,Healthcare,0.00627,0.2013,4737391.0,2395522.0,4737391.0
LN_000623,Healthcare ,n/a,0.5176,981952.0,641248.0,981952.0
LN_000624,Healthcare,0.00922,0.3484,550857.0,319284.0,550857.0
LN_000625,Healthcare,0.00783,0.2138,1208046.0,667366.0,1208046.0
LN_000626,Healthcare,0.00782,0.2314,2070940.0,1258037.0,2070940.0
LN_000627,Healthcare,0.00423,0.5101,785872.0,504918.0,785872.0
LN_000628,Healthcare,0.00238,0.2033,2630407.0,1028314.0,2630407.0
LN_000629,Healthcare,0.00539,0.1418,12237392.0,6381303.0,12237392.0
LN_000630,Healthcare,0.00434,0.524,"1,110,624",768335.0,1110624.0
LN_000631,Healthcare,0.00505,0.2648,2073914.0,1156083.0,2073914.0
LN_000632,Healthcare,0.0061,0.2853,7663363.0,4215288.0,7663363.0
LN_000633,Healthcare,0.00376,0.4105,1035975.0,737533.0,1035975.0
LN_000634,Healthcare,0.00402,0.2147,847969.0,418363.0,847969.0
LN_000635,Healthcare,0.00666,0.4054,662043.0,421102.0,662043.0
LN_000636,Healthcare,0.00742,0.4024,2940064.0,1530476.0,2940064.0
LN_000637,Healthcare,0.00504,0.3668,3300115.0,1816631.0,3300115.0
ln_000638,Healthcare,0.00898,0.4273,1698872.0,1022661.0,1698872.0
LN_000639,Healthcare,0.00627,0.3003,"2,053,882",1127034.0,2053882.0
LN_000640,Healthcare,0.0042,0.5072,7030412.0,4703695.0,7030412.0
LN_000641,Healthcare,0.00714,0.5061,4677650.0,2952437.0,4677650.0
LN_000642,Healthcare,0.01794,0.3357,483316.0,351037.0,483316.0
LN_000643,Healthcare,0.005,0.4085,1941868.0,1065695.0,1941868.0
LN_000644,Healthcare,0.01254,0.0632,2175628.0,946223.0,2175628.0
LN_000645,Healthcare,1.39%,0.4166,4019270.0,2701540.0,4019270.0
LN_000646,Healthcare,0.01481,0.4163,1563126.0,942009.0,1563126.0
LN_000647,Healthcare,0.00464,0.2705,1024031.0,565899.0,1024031.0
LN_000648,Healthcare,0.01917,0.262,1233836.0,787474.0,1233836.0
LN_000649,Healthcare,0.00742,0.3285,329328.0,183770.0,329328.0
LN_000650,Healthcare,0.00617,0.2084,1898365.0,1128652.0,1898365.0
LN_000651,Healthcare,0.00624,0.3871,1071565.0,644954.0,1071565.0
LN_000652,Healthcare,0.00946,0.3004,3100245.0,1808899.0,3100245.0
LN_000653,Healthcare,0.00718,0.158,696210.0,298931.0,696210.0
LN_000654,Healthcare,0.00641,0.4156,1255250.0,666176.0,1255250.0
LN_000655,Healthcare,0.0133,0.4273,728992.0,459750.0,728992.0
LN_000656,Real_Estate,0.01328,0.4563,2614959.0,1920343.0,2614959.0
LN_000657,Real_Estate,0.01242,0.5374,8566152.0,5952424.0,8566152.0
LN_000658,Real_Estate,0.02291,0.2284,1112651.0,686622.0,1112651.0
LN_000659,Real_Estate,0.00473,0.4213,730880.0,386667.0,730880.0
LN_000660,Real_Estate,0.00884,0.3138,3216809.0,1494672.0,3216809.0
LN_000661,Real_Estate,0.00625,0.4715,428244.0,258367.0,428244.0
LN_000662,Real_Estate,0.03052,0.3284,229351.0,155986.0,229351.0
LN_000663,Real_Estate,0.01176,0.3288,1355645.0,709622.0,1355645.0
LN_000664,Real_Estate,0.01205,0.2567,1060750.0,503133.0,1060750.0
LN_000665,Real_Estate,0.00899,0.4562,1603675.0,1092064.0,1603675.0
LN_000666,Real_Estate,0.02446,0.5039,1219068.0,893947.0,1219068.0
LN_000667,Real_Estate,1.27%,0.3495,2950600.0,1575541.0,2950600.0
LN_000668,Real_Estate,0.01743,not available,1697026.0,1240028.0,1697026.0
LN_000669,Real_Estate,0.00564,0.432,1163066.0,731969.0,1163066.0
LN_000670,Real_Estate,0.02803,0.4112,1339717.0,975019.0,1339717.0
LN_000671,Real_Estate,0.01901,0.1639,3982258.0,2338679.0,3982258.0
LN_000672,Real_Estate,0.02056,0.3365,5524010.0,3423743.0,5524010.0
LN_000673,Real_Estate,0.02897,0.2793,5232673.0,3954568.0,5232673.0
LN_000674,Real_Estate,0.01417,0.5604,4254835.0,2832010.0,4254835.0
LN_000675,Real_Estate,0.01435,0.2955,78319.0,41710.0,78319.0
LN_000676,Real_Estate,0.02235,0.3896,778246.0,537446.0,778246.0
LN_000677,Real_Estate,0.01932,0.4837,1547732.0,1072268.0,1547732.0
LN_000678,real_estate,0.01381,0.5133,2604868.0,2043370.0,2604868.0
LN_000679,Real_Estate,-999,,420752.0,245438.0,420752.0
LN_000680,Real_Estate,0.01213,0.3472,8794792.0,5066716.0,8794792.0
LN_000681,Real_Estate,0.02233,0.1146,2873466.0,1602366.0,2873466.0
LN_000682,Real_Estate,0.02491,0.4136,1140118.0,859396.0,1140118.0
LN_000683,Real_Estate,0.01565,0.3521,2499236.0,1715006.0,2499236.0
LN_000684,Real_Estate,0.03999,0.2121,1501072.0,1084361.0,1501072.0
LN_000685,Real_Estate,0.00723,0.4353,993028.0,736072.0,993028.0
LN_000686,Real_Estate,0.01389,0.3998,3521686.0,2212278.0,3521686.0
LN_000687,Real_Estate,0.03679,0.426,1348915.0,1095768.0,1348915.0
LN_000688,Real_Estate,0.01264,0.288,517637.0,323755.0,517637.0
LN_000689,Real-Estate,0.00701,0.6655,1125550.0,833748.0,1125550.0
LN_000690,Real Estate,0.03142,0.3657,1894389.0,1370418.0,1894389.0
LN_000691,Real_Estate,0.02053,0.436,721729.0,496701.0,721729.0
LN_000692,Real_Estate,0.00859,0.3154,7501430.0,4059736.0,7501430.0
LN_000693,Real_Estate,0.02303,0.5095,715173.0,508053.0,715173.0
